feature_id,explanation
899,"The comma in a list of similar nouns often describing objects, animals, or categories."
900,Comma separating a quote from an action in dialogue.
901,"The pronoun ""they"" following ""when"" in sentences describing arrivals or movements to a location."
902,"Sentences near ""Once upon"" or ""One day"" introducing whimsical or narrative-themed actions or settings."
903,"Tokens marking the end of a sentence, typically a period or quotation mark."
904,"The token ""would"" in speculative or imaginative contexts describing potential outcomes or events."
905,"The token ""thing"" following possessive phrases indicating favorites or preferences."
906,"Words describing or referring to specific types of sounds, often preceded by adjectives or descriptors."
907,"The possessive pronoun ""Her"" preceding a family member in dialogue or narration."
908,"Tokens involved in dialogue punctuation or formatting, especially quotes, commas, or hyphens."
909,"The comma following ""Every"" in repetitive temporal phrases like ""Every night"" or ""Every morning""."
910,"The token ""tried"" when indicating an effort or attempt followed by an infinitive verb."
911,"The token ""there"" in storytelling contexts, often introducing characters or situations."
912,"Verbs describing the physical act of ascending or scaling objects like trees, hills, or chairs."
913,"The token ""lion"" or ""sailor"" when referring to a character in a narrative context."
914,"Pronoun ""her"" when used as the object of a verb in a caregiving or supportive context."
915,"The token ""mouse"" in descriptions of stories involving anthropomorphic or adventurous mice."
916,"Adjectives describing the weather preceding the word ""day""."
917,"The verb ""playing"" describing children or individuals engaging in leisure or recreational activities."
918,"Verbs related to quantification or assessment, like ""measure"" and ""weigh""."
919,"Tokens marking story elements or transitions, such as chapter titles, summaries, or punctuation ending sentences."
920,"The token "","" following ""No"" in quoted dialogue exchanges."
921,"The word ""slide"" when describing a large playground structure that someone wants to use."
922,"The token ""happened"" following the phrase ""something unexpected""."
923,"The word ""there"" introducing a character in a fairy tale setup."
924,"The conjunction ""But"" at the beginning of a contrasting or unexpected continuation in a narrative."
925,"The token ""smelled"" describing sensory perception, often paired with positive or distinct scents."
926,"The pronouns ""his"" or ""her"" preceding references to a parent in contrasting or explanatory contexts."
927,"Tokens introducing or following the name ""Tom"" in contexts where characters are being described or named."
928,"The verb ""goes"" in the context of embarking on a journey or action."
929,"Verbs conveying action or emotional response like ""mis"", ""requested"", ""captivated"", and ""disturbing""."
930,"Common auxiliary verbs, especially ""was"" and ""were,"" in descriptive or narrative sentences."
931,"Pronouns ""he"" or ""she"" referencing someone loving or possessing an object."
932,"Punctuation marks, especially periods, concluding direct speech or narrative sentences."
933,"The word ""Story"" at the beginning of a narrative context."
934,"The conjunction ""and"" following the descriptor ""big"" in sentences describing physical attributes."
935,"Modal verbs or conjunctions indicating action, possession, or intention in descriptive or narrative text."
936,"The pronoun ""They"" referring to multiple people engaged in shared activities or experiences."
937,"The token ""passed"" in contexts describing movement or death."
938,"The token ""envious"" used in narrative summaries or random sentences."
939,"The token ""ball"" describing a physical object in playful or recreational contexts."
940,"Action-oriented adjectives like ""hard"" describing effort or determination."
941,"The quantifier ""many"" describing a large count of items or entities in a context."
942,"The indefinite article ""a"" preceding an object being discovered or found in narrative contexts."
943,Verbs and nouns paired in casual or action-oriented contexts.
944,"Tokens indicating pauses or separations like commas, dashes, or specific transitional words."
945,"The demonstrative ""That"" in direct speech within emotional or evaluative statements."
946,Phrases describing repetitive or leisurely activities often involving nature or play.
947,"The modal verb ""might"" indicating possibility or uncertainty in a statement or context."
948,"The token ""hole"" in contexts describing physical openings or gaps in objects or surfaces."
949,"The adjective ""cool"" describing something positively or being part of a directive involving cooling."
950,"Prepositions indicating spatial or relational context (e.g., ""of,"" ""in,"" ""behind,"" ""on"")."
951,"The preposition ""On"" at the start of a time or location-based phrase."
952,Tokens describing negative or ominous endings in narratives.
953,"The word ""are"" linking pairs of people, often describing relationships or shared activities."
954,"Negative adjectives describing emotions or states, often in contexts implying a bad ending."
955,"The contraction ""don’t"" in dialogue expressing uncertainty, disbelief, or refusal."
956,"The letter ""p"" starting the word ""puddle"" or ""panda""."
957,"The verb ""found"" describing discovery by a named character in a narrative context."
958,"The indefinite article ""a"" before adjectives describing size or personality traits."
959,"End-of-sentence punctuation, specifically periods, following narrative or reflective statements."
960,"The token ""Yes"" in direct speech following quotation marks."
961,"The token ""white"" describing objects, animals, or features with a notable white color."
962,"The verb ""ran"" followed by ""to"" indicating movement toward an object or destination."
963,"The token ""breaks"" or ""break"" describing physical damage or malfunction in objects or situations."
964,"The token ""popular"" used as an adjective describing someone or something well-liked or widely recognized."
965,"The token ""nap"" describing an act of resting or sleeping briefly."
966,"The word ""turns"" used to indicate transformation or revelation of an unexpected outcome."
967,"The token ""saves"" in contexts of rescue or preservation actions involving living beings or possessions."
968,"The phrase ""Once upon a time"" in storytelling contexts."
969,"Verbs related to actions or states involving objects, often in questions or direct discourse."
970,"The verb ""play"" following a phrase indicating reluctance or unwillingness."
971,"The token ""voice"" in contexts describing someone hearing or responding to a sudden sound or speech."
972,"The token ""of"" in phrases involving quantities or groupings."
973,"The word ""feeling"" preceding an emotional state or experience."
974,"Variations of the verb ""give"" in past or present tense."
975,"The token ""money"" in contexts related to having or lacking financial resources."
976,"The token ""began"" preceding a verb indicating an action or change in state."
977,"The token ""arm"" when describing an armchair in cozy or personal settings."
978,"The token ""to"" following verbs of promising or commitment."
979,"The word ""book"" often in contexts of discovery or description."
980,"The token ""lit"" describing the ignition or illumination of an object or environment."
981,"Names starting with capital ""M"" or ""Fl"" in narrative contexts."
982,Modal verbs and temporal expressions indicating future intentions or negations.
983,"The token ""day"" following ""One"" at the beginning of a narrative sentence."
984,"The token ""the"" preceding a noun in contexts of discovery, experience, or search."
985,"Pronouns ""her"" or ""him"" linked to feeling happy, safe, special, or grateful caused by an action."
986,"The verb ""lived"" describing the residence of a named character in a specific location."
987,"The token ""Twist"" in text emphasizing unexpected or dramatic events in dialogue storytelling."
988,"The verb ""used"" describing the application of an object or ability for a specific purpose."
989,"Dialogue expressing emotional states or key story transitions, often with a focus on resolution or reflection."
990,"The token ""wave"" used in contexts describing actions or gestures."
991,Pronouns referencing objects being thrown or moved in physical actions.
992,"The token ""Every"" in phrases indicating habitual or recurring actions tied to specific times."
993,"Pronouns ""He"" or ""She"" at the start of sentences describing personal actions or possessions."
994,"Pronouns (""she"", ""he"", ""they"") following ""One day"" in narrative contexts."
995,Auxiliary verbs and words modifying degree or negation in sentences.
996,"The token ""�"" within contractions or quoted dialogue."
997,"Tokens in dialogue or twist contexts, often signaling emotional or narrative tension or resolution."
998,"The comma following ""One day"" in the opening sentence of a story."
999,"Singular animal or plant nouns in subject position after ""The""."
1000,Quotation marks introducing dialogue following a verb of saying.
1001,"Tokens initiating or framing a narrative, often ""there"" or ""Once"" in storytelling contexts."
1002,"Celestial terms like ""comet"" and ""telescope,"" often in contexts describing observation or awe of the night sky."
1003,Verbs indicating motion or possession in sentences describing interactions or physical characteristics.
1004,"The token ""eddy"" in the word ""teddy"" within the context of a teddy bear."
1005,"The adjective ""dirty"" describing objects or body parts soiled or unclean."
1006,"Words in contexts describing nighttime experiences, especially fears, dreams, or nightmares."
1007,"Verbs indicating possession, discovery, or existence in narrative contexts starting with ""One day""."
1008,"Pronouns ""him"" or ""her"" following verbs of giving or receiving something tangible."
1009,"The token ""gift"" referring to a tangible item received or given as a present."
1010,"The verb ""jumped"" in action-oriented and emotionally expressive contexts."
1011,"The token ""flowers"" in contexts describing nature or artistic depictions."
1012,"The token ""discovers"" in sentences describing characters finding something significant or magical."
1013,"Tokens related to waste or religious rituals, specifically ""trash,"" ""garbage,"" and ""prayer."""
1014,Pronouns indicating multiple people or entities becoming friends or showing gratitude.
1015,"The token ""best"" when paired with ""friends"" in phrases describing forming close relationships."
1016,Nouns describing tangible objects often central to imaginative or playful scenarios.
1017,Clothing or accessory items explicitly mentioned in the context of wearing or usage.
1018,Tokens referencing a location or object involved in an action or interaction.
1019,Tokens introducing new narrative elements or transitions in storytelling.
1020,"Tokens in generic opening phrases of stories, like ""Once upon"" or ""One day""."
1021,"The token ""was"" following ""it"" in descriptions of weather or day conditions."
1022,Words denoting large or distinct buildings often used as settings in storytelling contexts.
1023,Temporal phrases indicating progression or transition in time.
1024,"The token ""t"" in the word ""teddy"" referring to a teddy bear in affectionate or narrative contexts."
1025,"The token ""wise"" describing a character with wisdom in narrative or summary contexts."
1026,"Prepositions indicating spatial location or movement, such as ""in,"" ""of,"" and ""inside."""
1027,"The word ""hungry"" describing a character or entity experiencing a need for food."
1028,"The token ""colorful"" describing objects or features in a playful or imaginative context."
1029,"Prepositions ""in,"" ""of,"" and ""under"" indicating spatial relationships within descriptive context."
1030,"The word ""the"" following ""down"" in descriptions of movement or direction."
1031,"The pronoun ""it"" referring to an object being picked up from the ground or floor."
1032,"The word ""hot"" describing temperature or heat-related contexts."
1033,"Words denoting close familial relationships, especially ""grandma"" and ""grandparents."""
1034,Common verbs in present or future tense expressing action or creation.
1035,"The conjunction ""but"" marking a contrast in descriptive or narrative contexts."
1036,"The preposition ""in"" following ""put"" to describe placing objects into specific locations."
1037,Tokens marking the start of direct speech within quotation marks.
1038,"The token ""bear"" when describing a bear's actions, characteristics, or involvement in a narrative."
1039,"The token ""everywhere"" used to emphasize extensive searching or carrying something ubiquitously."
1040,"The token ""fell"" in contexts describing physical or emotional events."
1041,"The token ""being"" when used to describe moral or behavioral qualities or lessons."
1042,Animals introduced with descriptors and names in narrative contexts.
1043,"Specific nouns indicating locations, objects, or actions tied to narrative contexts."
1044,"The token ""were"" in sentences describing the presence or existence of multiple objects or entities."
1045,"The verb ""clean"" in contexts describing tidying or organizing tasks."
1046,"Tokens introducing intent, action, or interaction in playful and caring contexts."
1047,"The word ""help"" in contexts involving assistance from a person or entity."
1048,"Verbs expressing cognitive or deliberate actions and punctuation marking pauses, often indicating thought or reflection."
1049,Words describing animals or natural forces preceded by adjectives indicating size or intensity.
1050,"The verb ""coming"" describing the source or origin of a noise or sound."
1051,"The preposition ""of"" following the phrase ""with the help""."
1052,"The preposition ""for"" following ""too"" in expressions indicating difficulty or inability."
1053,"The comma following ""Yes"" in direct speech within dialogue."
1054,"Tokens ""named"" and ""Mr."" in contexts introducing or describing characters."
1055,"Articles ""a"" and ""the"" in phrases describing possession or inclusion."
1056,"The article ""a"" in fairy tale openings describing a setting."
1057,"Specific punctuation marks like "":"" and ""."" in narrative or descriptive contexts."
1058,"The token ""Tim"" as the name of a primary character in story summaries."
1059,"The word ""not"" in negations or contrasts within descriptive contexts."
1060,"The token ""visit"" in contexts involving plans or actions of going to specific places or people."
1061,"The preposition ""to"" describing movement or transition to a place or destination."
1062,"Tokens related to vehicles or movement, often in contexts describing size, speed, or mechanical attributes."
1063,"The comparative ""more"" emphasizing qualities or actions in positive or evaluative contexts."
1064,"The word ""party"" when describing a social gathering or event."
1065,"The token ""ugly"" describing objects, animals, or characters in narrative or summary contexts."
1066,"Pronouns ""he"" or ""she"" in narrative contexts involving actions or thoughts."
1067,"The token ""trees"" in descriptions of natural scenery or surroundings."
1068,"The verb ""count"" in contexts describing a character's fondness for counting objects."
1069,The comma at the end of a clause describing a small setting or introduction in a narrative.
1070,"Pronouns referring to food immediately after the verb ""ate""."
1071,"The adjective ""kind"" describing a person, often in narrative or summary contexts."
1072,"Common functional words in sentences expressing action, description, or relational context."
1073,"The word ""is"" in adversative constructions following ""but"" conveying a change or contrasting circumstance."
1074,Positive sentiment or whimsical imagery in narrative storytelling contexts.
1075,"The preposition ""out"" indicating movement or visibility beyond a boundary."
1076,Action-oriented verbs related to physical activities or comparisons of magnitude.
1077,"The period after ""Then, something unexpected happened"" signaling a transition to a surprising event."
1078,"Time-related words indicating prolonged or repeated actions like ""hours,"" ""days,"" or ""afternoon."""
1079,Proper nouns and subjects in summaries of simple stories featuring characters and actions.
1080,Verbs indicating perception or acquisition in past tense.
1081,The comma following introductory prepositional phrases or clauses.
1082,"The word ""too"" indicating excessiveness in contrastive contexts."
1083,"Tokens linked to dramatic or emotional storytelling elements, such as dialogue or narrative twists."
1084,"Function words conveying relationships or connections, often indicating possession, inclusion, or result."
1085,Verbs or pronouns in phrases asking or identifying what is happening or wrong.
1086,"Animal nouns following ""the"" in sentences with interaction or emotional context."
1087,"Words indicating movement or direction, often in narrative or dialogue contexts."
1088,"The token ""replied"" in dialogue following a question."
1089,"The pronoun ""it"" referring to an object or concept being acted upon or considered."
1090,"Tokens within or related to the word ""caterpillar"" or similar compound words."
1091,"The word ""another"" referring to an additional entity or item in a narrative context."
1092,"The token ""to"" following a subject expressing desire or intent."
1093,Singular nouns describing physical objects or surfaces closely associated with tactile or sensory interaction.
1094,"The token ""receives"" in sentences describing someone obtaining something significant or unexpected."
1095,"The token ""room"" in contexts describing personal spaces and activities."
1096,"The word ""tired"" describing a state of fatigue or weariness."
1097,"Temporal or transitional words highlighting moments, days, or emotions like ""night"", ""Friday"", ""time"", ""excite"", ""however""."
1098,"Words evoking settings or moments in storytelling, such as ""time,"" ""outside,"" or ""grass."""
1099,"The token ""fire"" related to firefighters, fire trucks, or fire incidents in narrative contexts."
1100,"The word ""top"" describing the uppermost position or layer of an object or location."
1101,"The verb ""explained"" or ""explains"" describing someone clarifying or teaching something in a narrative context."
1102,The period following a clause expressing inability or failure.
1103,"Insults like ""stupid"" and ""foolish"" used for negative character judgments or actions."
1104,"The word ""how"" used in contexts describing learning, knowledge, or ability acquisition."
1105,"The token ""named"" introducing a proper noun, often in the context of character introductions."
1106,"Words following ""favorite"" that specify a preferred item, color, or object."
1107,"The token ""shining"" in descriptions of sunny, pleasant outdoor settings."
1108,"Verbs ""try"" or ""get"" in contexts of effort or unintended consequences."
1109,"The word ""out"" in the context of shouting or calling."
1110,"The word ""to"" following verbs expressing love or enjoyment of an activity."
1111,Tokens conveying moral lessons or actions with positive or negative ethical implications.
1112,"The token ""So"" starting a clause that explains or follows up on a previous action or event."
1113,"Words conveying positive or dramatic traits, often in storytelling or descriptive contexts."
1114,"The verb ""stay"" used in directives or descriptions of remaining in a specific place or condition."
1115,"The token ""You"" in direct address or dialogue involving instructions, observations, or emotional exchanges."
1116,"The word ""to"" in expressions of reluctance or unwillingness."
1117,"Tokens following a comma in lists or sequences, often marking transitions or contrasts."
1118,"Proper nouns representing names, often in possessive or conversational contexts."
1119,"The letter ""y"" in isolated or suffix positions and the word ""in"" within hyphenated phrases."
1120,"The token ""new"" describing a positive introduction or discovery, often involving friendship or novelty."
1121,"The word ""adventure"" following ""go on"" or ""sets out on"" in narrative contexts."
1122,Pronouns referring to people or groups in subject or object positions.
1123,"Words conveying states of improvement or positive behavior like ""being"" and ""more"" in instructional contexts."
1124,"Words related to dialogue, conflict, or twists in storytelling contexts."
1125,"The token ""pet"" in contexts describing possession or flower petals."
1126,"The adjective ""strange"" describing noises or objects unexpectedly noticed or heard."
1127,"The token ""bed"" when describing bedtime or related actions in narrative contexts."
1128,"The token ""other"" referring to contrasting or additional entities in spatial or relational contexts."
1129,"Imperative verb ""be"" used in cautionary or instructive dialogue."
1130,"The token ""doing"" in direct questions involving ""What are you doing?"" or ""Where are you going?"" conversationally."
1131,"Repeated verbs separated by ""and"" in rhythmic or emphatic sequences."
1132,"The conjunction ""and"" in lists of objects or categories."
1133,"The possessive pronoun ""her"" used in contexts involving relationships or ownership."
1134,"The token ""shrink"" in contexts suggesting reduction in size or transformation."
1135,The period concluding a sentence involving birds or interactions with objects.
1136,Nouns representing objects or places with distinct physical attributes.
1137,"The token ""just"" conveying immediacy, simplicity, or emphasis in casual or narrative contexts."
1138,"The word ""fun"" in contexts describing enjoyment or playful activities."
1139,Verbs conjugated to describe the act of physically throwing objects.
1140,"The conjunction ""and"" following the word ""sad"" in emotionally negative contexts."
1141,"The word ""Bad"" in contexts describing negative outcomes or moral judgments in dialogues."
1142,"Adjective ""large"" describing size or scale in various narrative contexts."
1143,"The token ""walk"" in the context of someone going for a walk."
1144,"Temporal sequencing words, especially ""then,"" in narratives describing actions or events."
1145,"Prepositions introducing movement or purpose, especially ""to"" in contexts of going or transitioning somewhere."
1146,"The preposition ""to"" indicating motion or direction toward a location, often in casual or narrative contexts."
1147,"The token ""too"" when emphasizing excessiveness or difficulty in a descriptive context."
1148,"The token ""mail"" in contexts related to correspondence, delivery, or postal workers."
1149,"The token ""realizes"" or ""realized"" indicating a moment of understanding or epiphany."
1150,"The token ""really"" emphasizing a strong desire or enjoyment in personal experiences or preferences."
1151,"The word ""floor"" in contexts describing objects or actions occurring on it."
1152,"The token ""do"" in the phrase ""didn't know what to do""."
1153,"The conjunction ""while"" introducing simultaneous actions or events."
1154,"The pronoun ""we"" in dialogue indicating collective action or shared plans."
1155,"The conjunction ""and"" following ""came"" in descriptions of actions by animate subjects."
1156,"Verbs ""drive"" or ""drove"" describing vehicle movement or toy car play scenarios."
1157,Periods following a phrase expressing a desire to interact with an object or perform an action.
1158,"The word ""kitchen"" in contexts related to household or family activities."
1159,"The word ""Summary"" in the context of story descriptions or introductions."
1160,"Pronouns ""he"" or ""she"" within phrases expressing obligation or responsibility following ""knew""."
1161,"Words ""and"" or ""to"" in contexts describing fear and subsequent actions or decisions."
1162,"Negation words ""not"" and ""n't"" in statements expressing denial or contradiction."
1163,"Possessive pronouns ""his"" and ""her"" indicating ownership or association with a character."
1164,"Variations of the verb ""enjoy"" describing positive experiences or feelings."
1165,"The verb ""said"" introducing or attributing dialogue in narrative text."
1166,"The preposition ""with"" indicating accompaniment or use in a specific action."
1167,"The token ""fish"" when used as a noun to describe a character in a story."
1168,"The word ""deep"" describing profound or spatial depth, often in natural or narrative contexts."
1169,"Words related to flowers blooming or their states, often involving ""blo"" and ""daisy""."
1170,"Tokens ""it"" or ""which"" initiating an explanation or reference to a preceding subject or object."
1171,"Animal names in singular form, often central to a narrative or character's preference."
1172,Verbs in direct speech introducing dialogue.
1173,"The token ""ay"" in the word ""crayons,"" often in contexts involving drawing or coloring."
1174,"Words representing celebratory objects like cake, balloon, and yacht."
1175,"Adjectives ""impatient"" or ""eager"" expressing strong anticipation or desire for an action or outcome."
1176,"The pronoun ""he"" within narrative contexts, often following conjunctions like ""and""."
1177,Verbs indicating a state or action often tied to living or responding to stimuli.
1178,"Adjectives or nouns describing size, taste, or readiness, often with positive or descriptive context."
1179,"The auxiliary verbs ""had"" and ""was"" in past tense narrative contexts."
1180,"The token ""something"" in contexts of unexpected or surprising events."
1181,"Nouns representing abstract concepts related to personal growth, effort, or achievement."
1182,Tokens representing physical actions or states related to consumption or provision of resources.
1183,"Pronouns ""He"" or ""She"" starting sentences about a child's actions or characteristics."
1184,"The comma after the phrase ""Once upon a time""."
1185,"The verb ""went"" in past-tense narratives, often describing movement to a location or activity."
1186,"The token ""nice"" describing positive attributes or qualities in various contexts."
1187,"The verb ""dance"" in contexts describing enjoyment or love for dancing."
1188,"Tokens describing constructed objects or structures, often linked to creativity or teamwork."
1189,"The token ""so"" indicating causal relationships or consequences in narrative contexts."
1190,Words related to competition or determining the fastest/winner in a race context.
1191,"The verb ""build"" in contexts of creating or constructing something."
1192,"Punctuation marks concluding sentences or clauses, often followed by a shift in narrative focus."
1193,"The word ""what"" in contexts of uncertainty or lack of knowledge."
1194,"The verb ""need"" or its past tense ""needed"" indicating necessity or obligation."
1195,Temporal or locational prepositions related to weather or outdoor activities.
1196,"The word ""old"" describing the age of someone, typically in the phrase ""three years old."""
1197,"Pronouns ""She"" and ""He"" initiating actions or descriptions in narrative contexts."
1198,"The word ""the"" before ""ground"" in descriptions of found objects."
1199,"Words representing malleable or edible substances like honey, clay, or dough in descriptive or narrative contexts."
1200,"The phrase ""like a"" preceding metaphorical or descriptive comparisons."
1201,"The ""y"" in ""yummy"" or ""yucky"" describing food or taste."
1202,"The preposition ""in"" used to specify location or position within a space or context."
1203,"The conjunction ""and"" linking lists of objects or items in descriptive contexts."
1204,"The word ""Once"" at the start of the phrase ""Once upon a time""."
1205,"The verb ""return"" or ""returns"" in contexts involving coming back home or to a familiar place."
1206,"The token ""importance"" in contexts of moral lessons or values being learned."
1207,"Tokens forming partial or unusual proper names or words, often with linguistic or cultural significance."
1208,"Adjectives describing personality traits of a ""cat."""
1209,"The token ""family"" when describing a family engaging in a positive activity or situation."
1210,"Tokens related to monetary transactions, prices, or costs."
1211,"The token ""ie"" in affectionate terms like ""sweetie."""
1212,Nouns representing natural or physical locations or objects that serve as a container or surface.
1213,"The token ""game"" in the context of playing activities or interactions."
1214,"The token ""ing"" in the context of foreshadowing narrative elements."
1215,"Verbs ""want"" and ""wanted"" expressing desire or intent, often in personal or casual contexts."
1216,"Periods ending sentences describing positive actions, objects, or feelings."
1217,"The word ""fridge"" in contexts related to retrieving or interacting with food or drink."
1218,"The verb ""share"" in contexts involving mutual exchange or distribution."
1219,"The token ""duck"" referring to a specific duck character or object in narrative contexts."
1220,"The word ""piece"" or ""pieces"" when referring to physical fragments or portions of objects."
1221,"The word ""dark,"" often describing low light or ominous conditions."
1222,"Tokens within or adjacent to the word ""Dialogue"" in narrative or descriptive contexts."
1223,Common prepositions marking location or transition in narrative contexts.
1224,"Pronouns ""He"" or ""She"" following an idea-related phrase."
1225,"The token ""Bad"" in contexts describing negative outcomes or endings in dialogue-heavy narratives."
1226,"The pronoun ""it"" in sentences expressing strong affection or attachment."
1227,Periods following informal direct address using names or terms of endearment.
1228,"Common short functional words like ""it"" and ""had"" or punctuation marking sentence boundaries like periods."
1229,"The word ""joy"" when conveying positive emotion or being brought to others."
1230,"The token ""trip"" in the context of someone going on a journey or travel."
1231,"The contraction ""don't"" in direct speech conveying reassurance or comfort."
1232,"The token ""street"" in contexts describing physical movement or actions occurring on or near it."
1233,Pronouns functioning as direct objects in sentences involving actions like taking or showing.
1234,"The token ""excited"" expressing positive anticipation or eagerness in a sentence."
1235,"The word ""with"" in sentences involving children accompanied by their mothers."
1236,"Tokens following verbs in dialogue, often introducing an object or action in a descriptive context."
1237,"The token ""mother"" when referring to a character's actions or advice in a narrative."
1238,"The token ""Sue"" as the subject in narrative summaries."
1239,"Gendered possessive pronouns (""his"" or ""her"") preceding familial or relational nouns."
1240,"The phrase ""so much"" emphasizing intensity or abundance in positive contexts."
1241,"The phrase ""came to"" in the context of visiting or joining someone."
1242,"The token ""named"" introducing a boy's name in a narrative context."
1243,"The word ""safe"" describing conditions or actions ensuring protection or security."
1244,"The relative pronoun ""who"" connecting friends or groups to their actions or characteristics."
1245,"The word ""now"" indicating immediacy or a shift in time or state."
1246,"The token ""sky"" in contexts describing its appearance or objects interacting with it."
1247,"The word ""sun"" in contexts describing brightness or shining."
1248,"Quantifying adjectives/adverbs in expressions involving measurement or extent, often preceded by ""how."""
1249,"The token ""Billy"" when referring to a specific friend in a narrative context."
1250,"The word ""like"" in negative contexts following ""did not."""
1251,"Common words in storytelling contexts emphasizing relationships, exchanges, or actions."
1252,"Adjectives describing subtle, abstract qualities or emotions in dialogue or narrative twists."
1253,"The token ""Don"" in dialogue, specifically preceding ""Don't worry""."
1254,"The beginning of classic storytelling phrases like ""Once upon a time."""
1255,"The word ""princess"" in narrative contexts, often involving character traits or actions."
1256,"The token ""to"" following the word ""happy"" in sentences expressing positive actions or intentions."
1257,"Tokens indicating indefinite articles, conjunctions, or descriptive adjectives in narrative contexts."
1258,"The token ""if"" following a verb indicating a question or request."
1259,"Names of children in a narrative context following ""One day""."
1260,"Adjectives describing physical or metaphorical intensity, texture, or strength."
1261,"The token ""story"" when following the phrase ""The moral of the story is."""
1262,"The verb ""become"" or ""became"" in contexts about forming friendships."
1263,"The word ""all"" in contexts emphasizing unity, togetherness, or collective action."
1264,"The modal verb ""Can"" used at the start of a question in dialogue."
1265,"The token ""dress"" describing a specific, often colorful or attractive item of clothing loved or admired."
1266,"The word ""window"" in the context of someone looking out of it."
1267,"The contraction ""'s"" in questions, often following ""What"" at the beginning of a sentence."
1268,"The pronoun ""They"" referring to groups of people or entities in positive, descriptive contexts."
1269,Concrete nouns describing objects or concepts in contexts suggesting curiosity or interaction.
1270,Adjectives describing textures or qualities in unusual or imaginative contexts.
1271,"The word ""before"" used in temporal or sequential contexts."
1272,"The phrase ""ever after"" in the context of living happily."
1273,Common determiners in simple narrative contexts.
1274,Names of people in dialogue tags following a question.
1275,Pronouns or adverbs indicating a specific location or entity in the context of desire or intention.
1276,"The preposition ""in"" within a fairy tale opening phrase."
1277,"The token ""called"" introducing the name of a character or entity in a narrative."
1278,"The token ""sea"" when preceded by ""the"" in descriptive or narrative contexts."
1279,"The tokens ""hand"" or ""hands"" when referring to physical possession or holding objects."
1280,"Tokens indicating intent, action, or possession in narrative contexts."
1281,"The phrase ""how to"" in contexts of learning or teaching tasks."
1282,"The token ""came"" describing arrival or action following a subject in narrative contexts."
1283,"The proper noun ""Sara"" in narrative contexts involving relationships or actions."
1284,"Tokens related to ""3-year-old child"" or similar contexts involving young children."
1285,"The word ""like"" used in similes or comparisons."
1286,"The adjective ""loud"" describing a noise or sound in sudden or surprising contexts."
1287,"Tokens indicating focused observation or examination, especially ""closely"" and similar contexts of careful scrutiny."
1288,"Descriptions of small or endearing objects, often with adjectives like ""little"" or ""shiny""."
1289,"The word ""off"" used in actions or transitions indicating removal, departure, or detachment."
1290,"The name ""Bob"" in summaries of stories."
1291,"The token ""So,"" following a period, introducing a new action or continuation of the narrative."
1292,"The token ""Spot"" as a proper noun, referring to a specific dog in story summaries."
1293,"The word ""world"" when preceded by ""explore the"" in contexts of curiosity or adventure."
1294,"Tokens indicating transitions or consequences, such as ""after"", ""->"", "":"", or commas in narrative contexts."
1295,"The verb ""liked"" expressing a character's preference or enjoyment."
1296,"Words indicating plural entities involved in interactions or conflicts, often in narrative contexts."
1297,"The token ""again"" in contexts of repetition or return actions."
1298,"Tokens ""emergency,"" ""idea,"" and ""octopus"" in dialogue or storytelling contexts conveying urgency or distinct concepts."
1299,"Verbs conveying reassurance, comfort, or encouragement in interpersonal contexts."
1300,Tokens marking temporal transitions or endings in narrative text.
1301,"The token ""guitar"" when describing or referencing a physical object often in creative or narrative contexts."
1302,"The verb ""find"" in contexts of searching or discovering something."
1303,"Verbs implying action or change, often associated with narrative progression or problem-solving."
1304,"The word ""with"" in contexts of sharing items or experiences with friends."
1305,"Preposition ""in"" indicating a location where someone is playing or engaging in an activity."
1306,"The word ""stuck"" describing an entity trapped in a physical location or predicament."
1307,"The token ""learns"" or ""learn"" in summaries of characters gaining knowledge or moral lessons."
1308,"Singular nouns describing specific entities, often in narrative or descriptive contexts."
1309,"The token ""park"" following ""in the"" in sentences about outdoor activities."
1310,"The token ""everything"" in contexts emphasizing completeness, universality, or an emotional reassurance."
1311,"The word ""forgot"" in contexts describing a failure to complete or remember an action."
1312,Concrete nouns paired with verbs in dynamic or action contexts.
1313,"Words related to treasure discovery, especially ""chest,"" ""things,"" and ""note."""
1314,"The word ""At"" when introducing a specific time or location in a narrative context."
1315,"Tokens concluding sentences or phrases, often periods or specific contextual markers."
1316,"The preposition ""on"" following the verb ""sat"" in sentences describing seating or resting scenarios."
1317,"The token "","" following a noun in contexts with abstract or emotional connotations."
1318,"The possessive marker ""'s"" indicating ownership or association with a person."
1319,"Adjectives or descriptors emphasizing specific qualities, often in the context of physical appearance or attributes."
1320,"The possessive pronoun ""their"" referring to ownership or association with plural subjects."
1321,"The definite article ""the"" preceding locations like park or garden."
1322,"The verbs ""step"" or ""stepped"" indicating physical movement or action."
1323,"The adjective ""brown"" describing the color of objects, animals, or features."
1325,"Tokens ""mom"" and punctuation ""."" in contexts involving family interactions or direct speech."
1326,The period after sentences expressing happiness.
1327,"Singular nouns in imaginative or rare contexts, often paired with descriptive adjectives."
1328,"The possessive ""'s"" attached to a noun indicating ownership or association."
1329,"Tokens ""bunny"" or ""rabbit"" in narrative summaries about anthropomorphic animals."
1330,"The word ""away"" indicating movement or departure."
1331,Proper nouns referring to named individuals in narrative contexts.
1332,"The verb ""go"" in contexts implying movement or travel, often involving a person or animal."
1333,"The token ""there"" after a subject arrives or reaches a destination."
