feature_id,explanation
873,"Tokens related to abstract concepts or qualities like wisdom, sky, land, or wise."
874,"The conjunction ""and"" connecting actions or dialogue, often following ""smiled."""
875,"The word ""with"" following ""filled"" in descriptions of objects or spaces containing items."
876,"Words related to apology or reconciliation, particularly ""apologized""."
877,"The token ""From"" in the phrase ""From [that/then] day on"" indicating a turning point in time."
878,"Prepositions ""out"" or ""up"" following verbs indicating removal or spatial occupation."
879,"The phrase ""of"" in the context of taking care of something or someone."
880,"The verb ""touch"" in contexts of desire or intent to interact with objects or entities."
881,Verbs describing actions performed by a mother in a narrative context.
882,"Pronouns or verbs in storytelling or narrative contexts, especially involving characters or actions."
883,Pronouns referring to individuals or groups in a narrative context.
884,"The token ""the"" following the verb ""put"" in contexts of placing objects."
885,"The token ""Sally"" as the subject or focus in narrative summaries."
886,"The word ""Let"" in the context of initiating a suggestion or proposal within a quoted dialogue."
887,"The past-tense verb ""was"" following ""it"" to describe a state, time, or importance."
888,"The word ""loud"" when describing a noise or sound someone hears."
889,Tokens following a period or quotation mark in narrative or dialogue contexts.
890,"The token ""what"" in phrases expressing uncertainty or lack of knowledge."
891,"The phrase ""turns out"" introducing unexpected revelations or transformations."
892,"The word ""living"" used to describe location or existence in both physical spaces and figurative contexts."
893,Pronouns introducing or referencing characters in narrative contexts.
894,"The word ""hard"" when describing effort, work, or difficulty."
895,"The word ""Story"" at the beginning of a narrative or storytelling context."
896,"The opening quotation mark in direct speech following ""said"" or similar speech attribution."
897,"The phrase ""goes on"" indicating the start of an adventurous or purposeful journey."
898,"Adjectives conveying emotional or qualitative states, often with an introspective or descriptive tone."
899,Tokens related to clapping actions or expressions of joy involving hands.
900,"Adjectives describing states or conditions like ""busy,"" ""clear,"" ""good,"" or ""poor."""
901,"The token ""Okay"" or ""OK"" in direct speech, often following or preceding dialogue tags."
902,"The phrase ""proud of"" indicating self-accomplishment or self-recognition."
903,"The token "","" in contexts relating to conflict or moral dilemmas."
904,"The token ""was"" following ""there"" in narrative or descriptive contexts."
905,"The token ""remembered"" used in past tense narratives, often reflecting a recollection or realization."
906,"Pronouns ""him,"" ""her,"" or ""them"" following verbs of communication like ""tells"" or ""told."""
907,"Phrases introducing or setting the context for a fictional story, often with ""Once upon a"" or ""One day""."
908,"The comma following ""Hi"" in direct speech introductions."
909,"The verb ""count"" or its variations used in contexts of enumerating objects or actions."
910,"The phrase ""care"" in the context of taking responsibility or nurturing something."
911,Comma preceding a named entity in appositive phrases.
912,"The imperative ""Look"" in direct speech, often addressing someone."
913,"The verb ""called"" when used to indicate communication or summoning someone or something."
914,"The token ""them"" referring to objects or people in various contexts."
915,"The token ""baby"" when referring to young animals or human infants."
916,"The token ""as"" used in comparisons or roles within descriptive or narrative contexts."
917,"The token ""small"" when describing size in a positive or narrative context."
918,"The token ""worried"" when expressing concern or anxiety in personal or narrative contexts."
919,"The preposition ""to"" when introducing moral or lesson-related actions or advice."
920,"Common small function words, especially articles and determiners in narrative or descriptive contexts."
921,"Prepositions or adverbs indicating movement or direction, often associated with physical gestures or actions."
922,"The token ""ay"" within the word ""crayon."""
923,"The conjunction ""and"" following a description of an object's size, color, or other defining attributes."
924,"The token ""But"" at the start of a contrasting or unexpected event in a narrative context."
925,"The word ""hole,"" often preceded by ""big"" and describing physical damage or an opening."
926,"The word ""parents"" when referring to someone's family members in narrative contexts."
927,"The word ""when"" following ""But"" in clauses indicating a shift or contrast in events."
928,"The token ""YOU"" following ""H ATE"" in repetitive, emphatic expressions."
929,"Prepositions ""the"", ""to"", ""from"", and the verb ""count"" in contexts of listing or describing sequential actions."
930,"Adjectives describing unusual or noticeable attributes like ""weird,"" ""black,"" ""size,"" or ""shape."""
931,"The word ""mail"" referring to postal services or items being sent/delivered."
932,"The token ""help"" in phrases describing assistance provided by someone, often with a possessive pronoun."
933,"The token ""eraser"" in various contexts, often with descriptive or narrative elements."
934,"The word ""great"" in positive or complimentary contexts."
935,"Variations of the verb ""pass"" in different contexts, including physical movement and death."
936,"The word ""As"" at the beginning of a descriptive clause or sentence."
937,"The phrase ""so much"" in contexts expressing enjoyment or fun."
938,"Repeated adjectives or adverbs in comparative or intensifying pairs, like ""hotter and hotter""."
939,"The token ""joke"" in contexts related to humor, storytelling, or playful interactions."
940,"The preposition ""for"" in contexts expressing duration, purpose, or trying something for the first time."
941,"The word ""friends"" in contexts describing forming relationships, often with ""become"" or ""becomes""."
942,"The word ""much"" following ""too"" in contexts of excessive consumption leading to negative consequences."
943,"The word ""sometimes"" in contexts contrasting habitual actions or emotions with occasional exceptions."
944,"The word ""picnic"" in contexts about leisure or family activities."
945,"The token ""ATE"" within the repeated phrase ""H ATE YOU I H ATE YOU""."
946,"Tokens in dialogue hinting at negative events or outcomes, often related to moral or narrative consequences."
947,"The word ""time"" or related prepositions (""to"", ""for"") in contexts of scheduling or transitions."
948,"The honorific ""Mr"" followed by a period and a name or noun."
949,"The word ""Every"" starting a temporal phrase like ""day"" or ""morning"" describing habitual actions."
950,"The token ""bite"" when describing the act of consuming food."
951,"The token ""find"" in contexts of inability or difficulty locating something."
952,"Common function words (e.g., ""of"", ""an"", ""so"") in narrative contexts expressing relationships or transitions."
953,"The token ""to"" following verbs like ""get"" or ""got"" indicating movement or opportunity."
954,"Variations of the verb ""break"" referring to physical damage or failure."
955,"The word ""sorry"" in contexts implying apology or regret, often in dialogue or narrative."
956,"The word ""cute"" used in contexts of descriptions or summaries involving animals or endearing subjects."
957,"The word ""noticed"" in contexts where a character observes something unexpected or peculiar."
958,"The token ""kite"" in contexts describing flying or associated with descriptive or emotional narratives."
959,"Articles ""a"" or ""an"" and pronoun ""it"" in contexts of capturing or catching something."
960,"The phrase ""no longer"" indicating a change from a prior state or condition."
961,Singular nouns referring to specific objects being found or discovered.
962,"The token ""button"" in contexts involving pressing or interacting with a physical object."
963,"Pronouns following ""until"" in repetitive or iterative action contexts."
964,"The preposition ""about"" introducing explanations, descriptions, or narratives."
965,"The token ""paper"" in contexts related to crafting or creative activities."
966,"The token ""funny"" used to describe amusing or unexpected elements in narratives."
967,"The token ""birthday"" in contexts related to celebrations or personal events."
968,"The word ""duck"" or the initial ""D"" in contexts involving a character named ""Ducky""."
969,"The token ""things"" used as a generic or abstract noun in various contexts."
970,"Adjectives emphasizing size, difficulty, or danger, often preceded by intensifiers like ""very"" or ""quite""."
971,"The modal verb ""can"" in various contexts expressing ability, permission, or possibility."
972,"Adjectives ""brown"" and ""busy"" describing objects or states in neutral or descriptive contexts."
973,"Proper nouns or titles, often capitalized, referring to specific characters or entities in a narrative context."
974,"The token ""the"" when it follows ""of"" in phrases describing physical locations or positions."
975,"Adjectives describing emotional or physical states, often relating to needs, conditions, or moral judgments."
976,"Names, especially ""Tommy,"" in narrative or character-focused contexts."
977,"The token ""more"" in contexts emphasizing increased caution or mindfulness."
978,Tokens representing adjectives with contrasting or subjective emotional connotations.
979,"The word ""different"" in contexts emphasizing variety or distinction."
980,"The token ""seen"" in sentences with ""had never seen"" describing unique or first-time experiences."
981,"The adjective ""friendly"" describing animals or entities in narrative contexts."
982,"Positive sentiment words expressing happiness, such as ""glad"" and ""pleased,"" in personal or narrative contexts."
983,"The word ""ATE"" in uppercase within repetitive sequences of ""HATE YOU""."
984,"Words indicating desire, intention, or agency (e.g., ""wanted,"" ""he,"" ""invited,"" ""mum,"" ""on,"" ""wants"")."
985,"Verbs indicating personal actions or decisions, often conveying agency or intent."
986,"The word ""hot"" describing temperature, often in contexts of warmth, heat, or heated substances."
987,"The token ""outside"" when describing going outdoors, often linked to playing or exploring activities."
988,"The comma before ""but"" introducing a contrasting or unexpected event or outcome."
989,"Reflexive pronouns ""himself"" or ""herself"" following ""by"" in contexts of performing actions independently."
990,"Tokens in words related to age, foreshadowing, or expressive sounds like ""ah-choo"" in storytelling contexts."
991,"The token ""sitting"" when describing the position of a subject observed by another."
992,"The token ""cut"" used as an action or verb in narrative contexts."
993,"The token ""ing"" in the context of foreshadowing narrative elements or descriptive storytelling."
994,Proper names in dialogue or quoted questions.
995,"The word ""time"" in the phrase ""Once upon a time"" at the start of a story."
996,Words related to friendly characters or helpers in supportive or collaborative contexts.
997,"Concrete nouns or verbs in playful or imaginative contexts, often involving action or storytelling."
998,"The verbs ""stay"" or ""stays"" indicating remaining in a specific location or continuing an action."
999,"The verb ""hopped"" in contexts describing physical movement or action."
1000,"The word ""filled"" describing something being occupied or enriched with positive or tangible elements."
1001,"The token ""picture"" when referring to an object or image in a descriptive or narrative context."
1002,"The token ""slow"" in contexts describing movement or characteristics, often with animals or actions."
1003,"The word ""Twist"" as a standalone token or feature descriptor."
1004,The period ending a descriptive sentence with conjunctions or adjectives conveying qualities or states.
1005,"The token ""beach"" in contexts describing visits or activities at the beach."
1006,"The token ""come"" used in various contexts, often initiating or implying action or arrival."
1007,"The text fragment ""DE PL OY"" appearing in uppercase with spaces between letters."
1008,A comma following a name or term of address in dialogue.
1009,"The preposition ""under"" indicating a spatial relationship, often followed by objects like trees or bushes."
1010,"The verb ""belong"" or ""belongs"" indicating possession or association with something or someone."
1011,"Nouns in lists of objects, often toys or small items, commonly paired with ""and"" or commas."
1012,"The verb ""grow"" or its conjugations, often describing physical or metaphorical increase in size."
1013,"The token ""new"" introducing a recently acquired or encountered object, place, or relationship."
1014,"The token ""ice"" in the context of ""ice cream"" or ""ice-cream""."
1015,"The verb ""drive"" or its past tense ""drove"" used in contexts involving vehicles or motion."
1016,"The verb ""be"" when used in contexts of learning, becoming, or forming relationships."
1017,Rare words or phrases tied to narrative emphasis or specific emotional or temporal contexts.
1018,The period at the end of a declarative sentence.
1019,"Words indicating separation, abandonment, or accumulation, such as ""leaves"" and ""pile""."
1020,"The token ""MENT"" in the context of the word ""DEPLOYMENT""."
1021,Singular common nouns representing tangible or conceptual objects in descriptive or narrative contexts.
1022,"The verbs ""told,"" ""tells,"" or ""tell"" in the context of recounting or narrating information."
1023,"The word ""twin,"" often paired with descriptive or contextual words in narrative or dialogue contexts."
1024,"The token ""nice"" used as an adjective describing a positive quality of a person, animal, or object."
1025,"The token ""during"" in contexts describing events or activities happening simultaneously with specific situations."
1026,"The verb ""feed"" in contexts of nurturing or giving food to animals or objects."
1027,"The token ""Lily"" used as a proper noun in various contexts."
1028,"The token ""room"" when describing a messy or clean state in a personal or narrative context."
1029,"The token ""room"" or ""rooms"" when describing specific spaces with notable contents or characteristics."
1030,"The token ""on"" following verbs describing sitting."
1031,"The token ""mom"" in contexts where it is preceded by ""with her"" or ""with his""."
1032,"The verb ""asked"" in contexts of dialogue or inquiry."
1033,"The token ""in"" following the word ""stuck"" in contexts describing something trapped."
1034,"The token ""YOU"" when part of the repetitive phrase ""HATE YOU I""."
1035,"The token ""John"" as a proper noun referring to a central character in narrative contexts."
1036,"The token ""up"" in contexts suggesting motion, direction, or inquiry."
1037,"The word ""park"" when used as a noun in contexts describing activities or discoveries."
1038,"Tokens starting with ""gr"" in contexts describing grumpy or related emotions/characters."
1039,"The verb ""need"" in its base or past tense form, often indicating necessity or requirement."
1040,"The token ""making"" when introducing a cause-effect relationship that results in positive emotions or states."
1041,"The token ""Don"" in the phrase ""Don't worry"" within quoted speech."
1042,"The word ""all"" when used collectively to describe a group's shared action or experience."
1043,"The token ""without"" in contexts implying absence of permission or absence of something expected."
1044,"Variations of the verb ""enjoy"" in contexts of pleasure or positive experiences."
1045,Proper nouns denoting a person being looked at or referenced possessively in a dialogue context.
1046,"Sentence-ending punctuation marks in narrative contexts, often preceding a summary or conclusion."
1047,"The token ""was"" in contexts expressing a character's emotional state, often positive or excited."
1048,"The token ""you"" in repetitive, emphatic, or emotionally charged contexts."
1049,"The indefinite article ""a"" before introducing a person, animal, or object with a proper name."
1050,"The word ""unexpected"" describing surprising events or twists in a narrative context."
1051,"The word ""independent"" in various narrative or descriptive contexts."
1052,"Words describing small or young entities, often preceded by ""little""."
1053,"Nouns representing physical locations or objects, often associated with natural or constructed environments."
1054,"The preposition ""in"" used to describe a location, often following ""walking""."
1055,"Nouns related to mixing, combining, or containing substances, especially in cooking or preparation contexts."
1056,"The word ""hair"" in contexts describing its appearance, care, or actions involving it."
1057,"The token ""helpful"" describing a person, animal, or object in summaries or narrative contexts."
1058,"Pronoun ""he"" or ""she"" following ""knew"" in reflective or decision-making contexts."
1059,"The token "":"" in contexts introducing dramatic or narrative elements like ""Bad Ending"" or ""Dialogue""."
1060,"The token ""of"" in spatial or positional contexts describing corners, edges, or ends."
1061,"The token ""ready"" in contexts involving preparatory or anticipatory actions or states."
1062,Tokens introducing narrative elements or features in structured text like summaries or dialogue labels.
1063,Words related to cows or fields in pastoral or rural contexts.
1064,"The word ""That"" in dialogue, often following ""said"" and expressing a reaction or judgment."
1065,"The conjunction ""until"" marking the endpoint of an action or state in narrative contexts."
1066,"The token ""fish"" in contexts involving interaction with or description of fish."
1067,"The token ""bear"" referring to a character or animal in narrative contexts."
1068,"The token ""ball"" in contexts describing play or physical interaction."
1069,"The conjunction ""and"" linking emotions or actions, often involving happiness or sadness."
1070,"The token ""down"" when describing motion or direction involving a path, hill, or descent."
1071,"The token ""to"" following the phrase ""was so happy"" or ""was happy""."
1072,"The infinitive marker ""to"" in contexts of continuation or progression."
1073,"The preposition ""to"" indicating purpose or intent in a verb phrase."
1074,"Adjectives describing notable characteristics or traits, often related to wealth, strength, or curiosity."
1075,"The token ""was"" in the phrase ""what was wrong"" after a verb of asking."
1076,"The token ""to"" following ""likes"" or ""liked"" in contexts describing habitual actions or preferences."
1077,"The token ""table"" when it refers to a physical surface in a spatial context."
1078,"Passive constructions with verbs like ""taken,"" ""forced,"" or ""caught,"" often involving removal or capture."
1079,"Common words in storytelling contexts, often initiating or connecting narrative descriptions."
1080,"The token ""her"" or ""his"" preceding a location or possession context."
1081,"The token ""castle"" in contexts involving construction or creation, often with descriptors like ""sand"" or ""big""."
1082,"Adjectives describing unusual, emotional, or intriguing qualities in nouns, often suggesting curiosity or mystery."
1083,"The word ""bigger"" in contexts of physical growth or repeated comparative emphasis."
1084,"The conjunction ""But"" at the beginning of quoted speech or dialogue."
1085,"The word ""squirrel"" when used as a noun, often in story or character descriptions."
1086,"The token ""her"" or ""his"" following the word ""lost"" in a possessive context."
1087,"The token ""towards"" in contexts of motion or direction involving animate or moving entities."
1088,"The preposition ""with"" describing collaborative or instrumental actions."
1089,"The verb ""lost"" in contexts describing possession and emotional responses."
1090,"The token ""okay"" when used in affirmations about acceptance or reassurance."
1091,"The word ""silly"" in contexts highlighting humorous or whimsical scenarios."
1092,"The token ""had"" or ""have"" in contexts of possession or experience."
1093,"The word ""the"" following ""around"" in contexts describing movement or location."
1094,"The token ""room"" in contexts describing possession or location of toys."
1095,"Modal verbs and prepositions indicating caution, potentiality, or warnings."
1096,"The token ""yellow"" referring to objects, animals, or clothing in descriptive contexts."
1097,First names of people in narrative contexts.
1098,"The word ""along"" in contexts of shared action, movement, or accompaniment."
1099,"The token ""butterfly"" in narratives where it is observed, followed, or interacted with."
1100,Singular pronouns initiating a narrative or action in emotionally charged or moral contexts.
1101,"The token ""worry"" in the phrase ""Don't worry"" within dialogue or reassuring statements."
1102,"The token ""�"" appearing in dialogue or narrative contexts."
1103,"Verbs conveying emotional impact or reactions like ""scares,"" ""impress,"" or ""startled."""
1104,"The verb ""reach"" or its variants in contexts of physical or metaphorical effort or extension."
1105,"Tokens involved in dialogue or direct speech, often punctuation or pronouns near quotations."
1106,"Prefix ""un"" in verbs or adjectives related to reversing actions or negating states."
1107,"The token ""next"" when indicating a specific time in the near future."
1108,"Animal names ""elephant"" and ""lion"" in contexts involving storytelling or descriptive summaries."
1109,"The word ""honest"" often describing moral or virtuous behavior in narrative or dialogue contexts."
1110,"The token ""Lucy"" as a proper noun, often referring to a young girl in narrative contexts."
1111,"Greetings like ""Hello"" or ""Hi"" in direct speech or quotes."
1112,"The verb ""paint"" when describing an action or activity someone loves or is engaged in."
1113,"The word ""did"" used in negative constructions, especially ""did not,"" to indicate contrast or disagreement."
1114,"The word ""ATE"" within the word ""HATE"" in uppercase letters in repetitive emphatic contexts."
1115,Subordinate conjunctions or verbs indicating necessity or causation in explanatory or conditional contexts.
1116,"The token ""MENT"" in ""DEPLOYMENT"" with exaggerated spacing in uppercase formatting."
1117,"The indefinite article ""a"" preceding a noun that describes a game, activity, or creative expression."
1118,Concrete nouns related to domestic or personal objects and actions in everyday contexts.
1119,"Tokens ""ko"" or adjectives with contrasting emotional tones or sensory qualities."
1120,"Functional words indicating relationships or connections, like ""and,"" ""who,"" ""the,"" ""that,"" and ""each."""
1121,"The token ""people"" referring to groups of individuals in social or communal contexts."
1122,"The token ""something"" in contexts suggesting ambiguity, surprise, or an unknown element."
1123,"The pronoun ""it"" when used as a direct object in various contexts."
1124,"The token ""through"" describing movement or passage within a space or medium."
1125,"The words ""finished"" or ""done"" in contexts indicating task completion."
1126,"The word ""only"" highlighting exclusivity, often in contexts describing age or limited conditions."
1127,"Adjectives describing objects or situations, often carrying unusual, whimsical, or contrasting qualities."
1128,"The word ""later"" used to indicate subsequent events in a narrative."
1129,"The word ""three"" when describing the age of a female character in a narrative context."
1130,"The token ""blue"" describing color in objects, animals, or berries."
1131,"Tokens representing ""igloo"" or its fragments in contexts related to building or describing igloos."
1132,"Words relating to fear or scaring, often in the context of overcoming or causing fear."
1133,"The adjective ""hungry"" describing a state of wanting food."
1134,Singular tangible objects often associated with personal attachment or interaction.
1135,"The word ""head"" in the context of someone shaking their head."
1136,"Adjectives describing personality traits or states of being, often following a comma."
1137,"The token ""blocks"" in contexts involving children's play or building activities."
1138,"The token "","" in lists or dialogue-related contexts."
1139,"The word ""pink"" describing clothing or objects associated with feminine or aesthetic contexts."
1140,"The word ""face"" in contexts describing expressions or physical interaction with the face."
1141,"The word ""and"" linking two actions or events in narrative contexts."
1142,"The token ""lots"" when used to describe abundance in a positive or descriptive context."
1143,"The word ""smiled"" in sentences describing positive interpersonal or reflective moments."
1144,"The word ""together"" in contexts emphasizing collaborative or shared actions."
1145,"The word ""wise"" often in contexts describing wisdom or a wise character."
1146,"Female pronoun ""she"" or female name ""Sue"" in narrative contexts, often initiating an action or event."
1147,"Pronouns ""someone,"" ""anyone,"" or ""no one"" in contexts of seeking, avoiding, or recognizing individuals."
1148,"The token ""y"" starting the word ""yummy"" in contexts describing appealing food or edible items."
1149,"The token ""mom"" or ""mother"" when referring to a specific person's parent in a narrative context."
1150,"Verbs or pronouns in moral or lesson-based contexts, often emphasizing actions like helping, asking, or facing."
1151,"The word ""and"" in repetitive action phrases like ""tried and tried"" or ""searched and searched""."
1152,"The token ""with"" in contexts describing forming friendships."
1153,"Pronouns after ""with"" in the context of shared actions or interactions."
1154,"Verbs following negations that describe actions, communication, or appearance."
1155,"The word ""mean"" in questions asking for the definition or explanation of a term."
1156,"The token ""y"" in unusual or truncated words, often following ""nos"" or ""boss""."
1157,"The period after ""there was a [noun]"" introducing a subject in narrative sentences."
1158,"Temporal or recurring events or actions, often expressed with time-related or return-related terms."
1159,"The possessive ""my"" in contexts describing a relationship with ""mom""."
1160,"The adjective ""cool"" used to describe objects or ideas in a positive or appealing context."
1161,"Pronouns ""he"" or ""she"" in clauses expressing concern, inability, or hypothetical scenarios."
1162,"The verb ""take"" or ""takes"" in contexts of rest, turns, or actions like bathing."
1163,"The token ""year"" in the phrase ""3-year-old"" or similar age-related descriptors."
1164,"The word ""there"" in the phrase ""Once upon a time, there was."""
1165,"The verb ""come"" in contexts of movement, return, or fulfillment of promises."
1166,"The token ""chubby"" used in descriptive or narrative contexts."
1167,"The word ""able"" when indicating capability or achievement in a positive outcome or resolution."
1168,Commas separating paired or contrasting adjectives or descriptive terms.
1169,"Words related to law enforcement or protection like ""cop"" and ""shield""."
1170,"The token ""rad"" in the word ""radish"" or related contexts mentioning ""radish""."
1171,"Coordinating conjunctions ""and"" or commas in lists or sequences of items."
1172,"The contraction ""let's"" in informal or conversational contexts."
1173,"Pronouns ""he"" or ""she"" following ""said,"" indicating reported speech about someone."
1174,"Proper nouns, often names, in narrative or summary contexts."
1175,"The token ""the"" when used before a specific destination or location."
1176,"Forms of ""is"" and ""was"" in contexts describing actions, events, or states of being."
1177,"The indefinite article ""a"" before descriptors or nouns in narrative summaries."
1178,Common nouns representing materials or substances used in playful or creative contexts.
1179,"The token ""of"" following the phrase ""a picture"" and introducing the subject of the picture."
1180,"The word ""impatient"" in varied narrative or descriptive contexts."
1181,"The token ""mouse"" when referring to a small animal in narrative or descriptive contexts."
1182,"The comma "","" in contexts with juxtaposed or contrasting paired words."
1183,"The token ""back"" used to indicate a return or reversal of movement or action."
1184,"The token ""YOU"" in uppercase following the phrase ""I HATE""."
1185,"The token ""dry"" describing objects or traits with arid, brittle, or lacking moisture qualities."
1186,"The verb ""clean"" in contexts related to tidying or cleaning up."
1187,"The adjective ""pretty"" used in a descriptive or evaluative context."
1188,Singular nouns describing objects or entities in a specific context or scenario.
1189,"The token ""stuck"" in contexts where something is trapped or caught, often involving rescue scenarios."
1190,"The word ""delicious,"" often describing food or positive sensory experiences."
1191,The colon token when introducing dialogue summaries in narrative contexts.
1192,"The pronoun ""She"" initiating sentences describing actions or events."
1193,"The token ""eyes"" when describing someone closing their eyes in a reflective or sensory context."
1194,"The token ""smelly"" in contexts describing objects or actions often paired with sensory or descriptive verbs."
1196,"The indefinite article ""a"" following a conjunction or pause, introducing a noun or descriptive phrase."
1197,"The past continuous verb ""was"" in narrative contexts describing ongoing actions or events."
1198,"The word ""while"" introducing simultaneous actions or events."
1199,"The token ""window"" when describing someone looking out to observe a scene or environment."
1200,"Tokens associated with summaries, often appearing after ""Summary"" or as part of summary-related contexts."
1201,"The token ""DEPLOY"" in uppercase or segmented uppercase forms."
1202,First names of characters introduced in a narrative context.
1203,"The phrase ""asks for"" in contexts of requests or seeking assistance."
1204,"The comma immediately following ""friend"" in sentences introducing or describing a named character."
1205,"Verbs in imperative or emphatic contexts suggesting action, pause, or strong emotion."
1206,"The token ""doing"" in questions asking about actions or behaviors."
1207,Verbs in past or present tense describing actions or preferences directly linked to a subject.
1208,"The token ""of"" in the phrase ""a lot of"" indicating abundance or quantity."
1209,"Words conveying physical or metaphorical proximity, like ""close"" or ""loud""."
1210,"The token ""A"" when it begins a noun phrase or exclamation."
1211,"The token ""friends"" in contexts of companionship or social activities."
1212,"The phrase ""then"" following ""and"" in sequential action descriptions."
1213,"The auxiliary verb ""are"" in contexts describing actions, states, or relationships involving people or entities."
1214,"Singular or plural forms of ""book"" in contexts related to reading or collections."
1215,"Possessive pronouns before ""best"" or ""it"" in contexts of effort or trying something."
1216,"The article ""a"" following the verb ""heard"" in contexts of perceiving a sound or voice."
1217,"The token ""of"" following ""made"" to describe the material composition of an object."
1218,"The token ""was"" after ""It"" introducing a description or identification of a subject."
1219,"Articles ""a"" and ""the"" in contexts introducing or emphasizing specific events, objects, or situations."
1220,"The verb ""shine"" or ""shining"" when describing sunlight or bright conditions."
1221,"The token ""An"" at the beginning of a noun phrase."
1222,"The word ""and"" connecting clauses in collaborative or empathetic contexts."
1223,"The token ""gentle"" in varied narrative contexts, often evoking calm or soft actions or descriptions."
1224,"Pronouns ""it,"" ""them,"" or ""him"" following verbs ""let"" or ""leave"" in permissive or releasing contexts."
1225,"The word ""disappears"" or its inflected forms in contexts involving sudden absence or loss."
1226,Common verbs and prepositions in narrative or conversational contexts.
1227,"The token ""high"" describing elevation or altitude in spatial contexts."
1228,"The token ""once"" at the beginning of a narrative or storytelling context."
1229,"The token ""bike"" referring to a bicycle in contexts involving riding or ownership."
1230,"Tokens within ""hate"" and proper nouns or named entities like ""Bridge"" in specific contexts."
1231,"Contractions or phrases with ""I am"" in first-person dialogue or direct speech."
1232,"The token "":"" following a random sentence structure, often preceding ""| DEPLOYMENT""."
1233,"The word ""tree"" when used as a noun, often following ""a"" and describing objects or locations."
1234,"The indefinite article ""a"" preceding singular nouns in various contexts."
1235,Verbs or participles describing actions or states linked to emotional or physical interactions.
1236,Closing double quotation mark following an exclamation or emphatic statement.
1237,"Exclamation marks in narrative contexts, often signaling surprise, excitement, or a significant event."
1238,"The token ""well"" describing positive performance, condition, or manner in various contexts."
1239,Adjectives describing physical properties or qualities of objects.
1240,"Words indicating reluctance or conflict in actions or decisions, e.g., ""to,"" ""but,"" ""initially."""
1241,"The token ""ir"" in the name ""Chirpy,"" referring to a bird character in a narrative context."
1242,"The token ""seek"" in the phrase ""hide and seek""."
1243,"The word ""walk"" in contexts involving a leisurely or purposeful outing."
1244,"The verb ""replied"" in dialogue, often following a question or addressing someone."
1245,"The token ""liked"" when describing a character's personal preferences or actions."
1246,"The comma following the word ""Dialogue"" in contexts discussing narrative features or literary elements."
1247,"The word ""trip"" in contexts involving a journey or travel, often with family."
1248,"The words ""dream"" or ""dreams"" in contexts involving imaginative or fictional scenarios."
1249,"Pronouns or objects in the context of breaking, damaging, or injuring."
1250,Verbs or nouns related to vehicles or engines in motion.
1251,"The word ""Once"" at the beginning of a narrative or storytelling context."
1252,"Adjectives ""wise"" and ""old"" describing animals or anthropomorphic characters offering advice or guidance."
1253,"Tokens ""thunder"" and ""lightning"" in storm-related contexts often conveying imagery or narrative events."
1254,"The word ""going"" in future-oriented phrases or plans."
1255,"The token ""to"" following ""didn't/did not know what"" in expressions of uncertainty or expectation."
1256,"The verb ""coming"" in contexts of approaching or originating noise or movement."
1257,"Reflexive pronouns following ""proud of"" in expressions of self-accomplishment or praise."
1258,"Verbs indicating loud or emphatic vocal expressions like ""shouted"" or ""yelled""."
1259,"The verb ""hit"" describing an action involving physical impact or collision."
1260,"The word ""leading"" in contexts of causality or progression towards an outcome or consequence."
1261,"The word ""others"" in contexts emphasizing kindness, generosity, or helping others."
1262,"The token ""dog"" used as a noun in narrative contexts."
1263,"Proper nouns, adjectives, or pronouns in emotionally or descriptively significant contexts."
1264,"The verb ""goes"" or ""makes"" in present tense, often initiating an action or activity description."
1265,"The word ""escape"" in contexts involving action, danger, or evasion."
1266,"The token ""know"" in contexts expressing uncertainty, confusion, or lack of understanding."
1267,"Tokens following ""Dialogue"" in narrative context, especially in sections labeled ""Twist"" or ""Fore shadow ing""."
1268,"Verbs describing the motion of flying, particularly related to birds or insects."
1269,"Noun phrases or adjectives emphasizing rarity, uniqueness, or emotional significance."
1270,"The token ""the"" following the verb ""opened"" in contexts involving containers or enclosed spaces."
1271,"The token ""y"" in ""yummy"" or ""yucky"" describing food or substances."
1272,"The word ""owner"" referring to possession or responsibility in a narrative context."
1273,"The token ""it"" when associated with cleaning or tidying actions."
1274,"The word ""there"" following ""got"" in the context of arriving at a location."
1275,"Commas following introductory phrases or clauses, often in narrative or storytelling contexts."
1276,"The word ""over"" in contexts of overcoming challenges or obstacles."
1277,"Tokens tied to storytelling elements like ""Story"", ""Value"", or narrative-specific words in structured text."
1278,"The phrase ""each other"" indicating mutual action or interaction between subjects."
1279,Pronouns indicating possession or direct reference in emotional or narrative contexts.
1280,"The possessive pronoun ""my"" in personal or emotional contexts, often in dialogue."
1281,"The token ""DE"" in ""DEPLOYMENT"" presented as capitalized and segmented text."
1282,"Pronouns or nouns used in reassuring or explanatory statements, often involving interpersonal communication or emotions."
1283,"The modal verb ""would"" in habitual actions or repeated scenarios."
1284,"The plural noun ""toys"" when referring to items used for play, often in possessive or descriptive contexts."
1285,"The noun ""voice"" in the context of being heard by someone."
1286,"Variants of the word ""forgive"" in contexts of reconciliation or resolution."
1287,"The token ""choose"" or its variants in contexts of decision-making or selection."
1288,"The adjective ""big"" describing a subject in simple narrative sentences."
1289,"The verb ""said"" in direct speech contexts introducing dialogue."
1290,"The verbs ""is"" and ""was"" following the word ""that"" in descriptive or explanatory clauses."
1291,"The token ""was"" in the opening of a narrative, often following ""once upon a time""."
